date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:44:28	87715/87715	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7676ae7c5890a673175d3612faec905b%22	https://theme481-wedding.myshopify.com/collections/purses	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/purses.html	(from https://theme481-wedding.myshopify.com/)
23:44:28	89661/89661	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f6c153996cb938457d7e915f1aba69ce%22	https://theme481-wedding.myshopify.com/collections/accessories-shopping-guide	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/accessories-shopping-guide.html	(from https://theme481-wedding.myshopify.com/)
23:44:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:29%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1584510_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1584510_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:29	68470/68470	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:22ad6b010c4f5d1373ae7546d7b2b25e%22	https://theme481-wedding.myshopify.com/collections	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections.html	(from https://theme481-wedding.myshopify.com/)
23:44:30	17622/17622	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2013:41:14%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1584510_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1584510_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:30%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1373343_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1373343_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:31	9938/9938	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2013:41:14%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1373343_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_1373343_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:31%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_2343843_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_2343843_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:31	11483/11483	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2022:45:44%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_2343843_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_2343843_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
23:44:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:32%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_3009880_original_255x180_crop_center.jpg?v=1613728925	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/Depositphotos_3009880_original_255x180_crop_centerfa42.jpg	(from https://theme481-wedding.myshopify.com/)
